CARD SET,CARD NUMBER,ATHLETE,TEAM,SEQUENCE
Signature Series Holo Frame,40,DeWanna Bonner,Indiana Fever,49
Signature Series Holo Frame,41,Jewell Loyd,Las Vegas Aces,49
Signature Series Holo Frame,42,Jacy Sheldon,Connecticut Sun,49
Signature Series Holo Frame,43,Marina Mabrey,Connecticut Sun,49
Signature Series Holo Frame,44,Chennedy Carter,Chicago Sky,49
Signature Series Holo Frame,45,Stefanie Dolson,Washington Mystics,49
Signature Series Holo Frame,46,Ezi Magbegor,Seattle Storm,49
Signature Series Holo Frame,47,Kelsey Mitchell,Indiana Fever,49
Signature Series Holo Frame,48,Shey Peddy,Phoenix Mercury,49
Signature Series Holo Frame,49,Kalani Brown,Phoenix Mercury,49
Signature Series Holo Frame,50,Rickea Jackson,Los Angeles Sparks,49
Signature Series Holo Frame,51,Caitlin Clark,Indiana Fever,49
Signature Series Holo Frame,52,Satou Sabally,Phoenix Mercury,49
Signature Series Holo Frame,53,Angel Reese,Chicago Sky,49
Signature Series Holo Frame,54,Alana Beard,Los Angeles Sparks,49
Signature Series Holo Frame,55,Marquesha Davis,New York Liberty,49
Signature Series Holo Frame,56,Courtney Williams,Minnesota Lynx,49
Signature Series Holo Frame,57,Lauren Jackson,Seattle Storm,49
Signature Series Holo Frame,58,Nika Muhl,Seattle Storm,49
Signature Series Holo Frame,59,Arike Ogunbowale,Dallas Wings,49
Signature Series Holo Frame,60,Jaylyn Sherrod,New York Liberty,49
Signature Series Holo Frame,61,Betnijah Laney-Hamilton,New York Liberty,49
Signature Series Holo Frame,62,Aaliyah Edwards,Washington Mystics,49
Signature Series Holo Frame,63,Cheryl Miller,Phoenix Mercury,49
Signature Series Holo Frame,64,Rebekkah Brunson,Minnesota Lynx,49
Signature Series Holo Frame,65,Shakira Austin,Washington Mystics,49
Signature Series Holo Gold Laser,1,Ticha Penicheiro,Sacramento Monarchs,10
Signature Series Holo Gold Laser,2,Nyara Sabally,New York Liberty,10
Signature Series Holo Gold Laser,3,Alanna Smith,Minnesota Lynx,10
Signature Series Holo Gold Laser,4,Natasha Howard,Indiana Fever,10
Signature Series Holo Gold Laser,5,Crystal Dangerfield,Los Angeles Sparks,10
Signature Series Holo Gold Laser,6,Erica Wheeler,Seattle Storm,10
Signature Series Holo Gold Laser,7,Alysha Clark,Seattle Storm,10
Signature Series Holo Gold Laser,8,Alyssa Thomas,Phoenix Mercury,10
Signature Series Holo Gold Laser,9,Kayla McBride,Minnesota Lynx,10
Signature Series Holo Gold Laser,10,Diana Taurasi,Phoenix Mercury,10
Signature Series Holo Gold Laser,11,Bridget Carleton,Minnesota Lynx,10
Signature Series Holo Gold Laser,12,Lexie Hull,Indiana Fever,10
Signature Series Holo Gold Laser,13,Aliyah Boston,Indiana Fever,10
Signature Series Holo Gold Laser,14,Megan Gustafson,Las Vegas Aces,10
Signature Series Holo Gold Laser,15,Maya Moore,Minnesota Lynx,10
Signature Series Holo Gold Laser,16,Brittney Griner,Atlanta Dream,10
Signature Series Holo Gold Laser,17,Brittney Sykes,Washington Mystics,10
Signature Series Holo Gold Laser,18,Sydney Colson,Indiana Fever,10
Signature Series Holo Gold Laser,19,Cheryl Ford,Detroit Shock,10
Signature Series Holo Gold Laser,20,Sue Bird,Seattle Storm,10
Signature Series Holo Gold Laser,21,Jordin Canada,Atlanta Dream,10
Signature Series Holo Gold Laser,22,Katie Lou Samuelson,Seattle Storm,10
Signature Series Holo Gold Laser,23,Dorka Juhasz,Minnesota Lynx,10
Signature Series Holo Gold Laser,24,Chelsea Gray,Las Vegas Aces,10
Signature Series Holo Gold Laser,25,Allisha Gray,Atlanta Dream,10
Signature Series Holo Gold Laser,26,Tina Charles,Connecticut Sun,10
Signature Series Holo Gold Laser,27,Leonie Fiebich,New York Liberty,10
Signature Series Holo Gold Laser,28,Ariel Atkins,Chicago Sky,10
Signature Series Holo Gold Laser,29,Seimone Augustus,Minnesota Lynx,10
Signature Series Holo Gold Laser,30,Sophie Cunningham,Indiana Fever,10
Signature Series Holo Gold Laser,31,Brionna Jones,Atlanta Dream,10
Signature Series Holo Gold Laser,32,Jackie Young,Las Vegas Aces,10
Signature Series Holo Gold Laser,33,Diamond Miller,Minnesota Lynx,10
Signature Series Holo Gold Laser,34,Dearica Hamby,Los Angeles Sparks,10
Signature Series Holo Gold Laser,35,Grace Berger,Minnesota Lynx,10
Signature Series Holo Gold Laser,36,Dana Evans,Las Vegas Aces,10
Signature Series Holo Gold Laser,37,Breanna Stewart,New York Liberty,10
Signature Series Holo Gold Laser,38,Van Chancellor,Houston Comets,10
Signature Series Holo Gold Laser,39,Courtney Vandersloot,Chicago Sky,10
Signature Series Holo Gold Laser,40,DeWanna Bonner,Indiana Fever,10
Signature Series Holo Gold Laser,41,Jewell Loyd,Las Vegas Aces,10
Signature Series Holo Gold Laser,42,Jacy Sheldon,Connecticut Sun,10
Signature Series Holo Gold Laser,43,Marina Mabrey,Connecticut Sun,10
Signature Series Holo Gold Laser,44,Chennedy Carter,Chicago Sky,10
Signature Series Holo Gold Laser,45,Stefanie Dolson,Washington Mystics,10
Signature Series Holo Gold Laser,46,Ezi Magbegor,Seattle Storm,10
Signature Series Holo Gold Laser,47,Kelsey Mitchell,Indiana Fever,10
Signature Series Holo Gold Laser,48,Shey Peddy,Phoenix Mercury,10
Signature Series Holo Gold Laser,49,Kalani Brown,Phoenix Mercury,10
Signature Series Holo Gold Laser,50,Rickea Jackson,Los Angeles Sparks,10
Signature Series Holo Gold Laser,51,Caitlin Clark,Indiana Fever,10
Signature Series Holo Gold Laser,52,Satou Sabally,Phoenix Mercury,10
Signature Series Holo Gold Laser,53,Angel Reese,Chicago Sky,10
Signature Series Holo Gold Laser,54,Alana Beard,Los Angeles Sparks,10
Signature Series Holo Gold Laser,55,Marquesha Davis,New York Liberty,10
Signature Series Holo Gold Laser,56,Courtney Williams,Minnesota Lynx,10
Signature Series Holo Gold Laser,57,Lauren Jackson,Seattle Storm,10
Signature Series Holo Gold Laser,58,Nika Muhl,Seattle Storm,10
Signature Series Holo Gold Laser,59,Arike Ogunbowale,Dallas Wings,10
Signature Series Holo Gold Laser,60,Jaylyn Sherrod,New York Liberty,10
Signature Series Holo Gold Laser,61,Betnijah Laney-Hamilton,New York Liberty,10
Signature Series Holo Gold Laser,62,Aaliyah Edwards,Washington Mystics,10
Signature Series Holo Gold Laser,63,Cheryl Miller,Phoenix Mercury,10
Signature Series Holo Gold Laser,64,Rebekkah Brunson,Minnesota Lynx,10
Signature Series Holo Gold Laser,65,Shakira Austin,Washington Mystics,10
Signature Series Holo Laser,1,Ticha Penicheiro,Sacramento Monarchs,
Signature Series Holo Laser,2,Nyara Sabally,New York Liberty,
Signature Series Holo Laser,3,Alanna Smith,Minnesota Lynx,
Signature Series Holo Laser,4,Natasha Howard,Indiana Fever,
Signature Series Holo Laser,5,Crystal Dangerfield,Los Angeles Sparks,
Signature Series Holo Laser,6,Erica Wheeler,Seattle Storm,
Signature Series Holo Laser,7,Alysha Clark,Seattle Storm,
Signature Series Holo Laser,8,Alyssa Thomas,Phoenix Mercury,
Signature Series Holo Laser,9,Kayla McBride,Minnesota Lynx,
Signature Series Holo Laser,10,Diana Taurasi,Phoenix Mercury,
Signature Series Holo Laser,11,Bridget Carleton,Minnesota Lynx,
Signature Series Holo Laser,12,Lexie Hull,Indiana Fever,
Signature Series Holo Laser,13,Aliyah Boston,Indiana Fever,
Signature Series Holo Laser,14,Megan Gustafson,Las Vegas Aces,
Signature Series Holo Laser,15,Maya Moore,Minnesota Lynx,
Signature Series Holo Laser,16,Brittney Griner,Atlanta Dream,
Signature Series Holo Laser,17,Brittney Sykes,Washington Mystics,
Signature Series Holo Laser,18,Sydney Colson,Indiana Fever,
Signature Series Holo Laser,19,Cheryl Ford,Detroit Shock,
Signature Series Holo Laser,20,Sue Bird,Seattle Storm,
Signature Series Holo Laser,21,Jordin Canada,Atlanta Dream,
Signature Series Holo Laser,22,Katie Lou Samuelson,Seattle Storm,
Signature Series Holo Laser,23,Dorka Juhasz,Minnesota Lynx,
Signature Series Holo Laser,24,Chelsea Gray,Las Vegas Aces,
Signature Series Holo Laser,25,Allisha Gray,Atlanta Dream,
Signature Series Holo Laser,26,Tina Charles,Connecticut Sun,
Signature Series Holo Laser,27,Leonie Fiebich,New York Liberty,
Signature Series Holo Laser,28,Ariel Atkins,Chicago Sky,
Signature Series Holo Laser,29,Seimone Augustus,Minnesota Lynx,
Signature Series Holo Laser,30,Sophie Cunningham,Indiana Fever,
Signature Series Holo Laser,31,Brionna Jones,Atlanta Dream,
Signature Series Holo Laser,32,Jackie Young,Las Vegas Aces,
Signature Series Holo Laser,33,Diamond Miller,Minnesota Lynx,
Signature Series Holo Laser,34,Dearica Hamby,Los Angeles Sparks,
Signature Series Holo Laser,35,Grace Berger,Minnesota Lynx,
Signature Series Holo Laser,36,Dana Evans,Las Vegas Aces,
Signature Series Holo Laser,37,Breanna Stewart,New York Liberty,
Signature Series Holo Laser,38,Van Chancellor,Houston Comets,
Signature Series Holo Laser,39,Courtney Vandersloot,Chicago Sky,
Signature Series Holo Laser,40,DeWanna Bonner,Indiana Fever,
Signature Series Holo Laser,41,Jewell Loyd,Las Vegas Aces,
Signature Series Holo Laser,42,Jacy Sheldon,Connecticut Sun,
Signature Series Holo Laser,43,Marina Mabrey,Connecticut Sun,
Signature Series Holo Laser,44,Chennedy Carter,Chicago Sky,
Signature Series Holo Laser,45,Stefanie Dolson,Washington Mystics,
Signature Series Holo Laser,46,Ezi Magbegor,Seattle Storm,
Signature Series Holo Laser,47,Kelsey Mitchell,Indiana Fever,
Signature Series Holo Laser,48,Shey Peddy,Phoenix Mercury,
Signature Series Holo Laser,49,Kalani Brown,Phoenix Mercury,
Signature Series Holo Laser,50,Rickea Jackson,Los Angeles Sparks,
Signature Series Holo Laser,51,Caitlin Clark,Indiana Fever,
Signature Series Holo Laser,52,Satou Sabally,Phoenix Mercury,
Signature Series Holo Laser,53,Angel Reese,Chicago Sky,
Signature Series Holo Laser,54,Alana Beard,Los Angeles Sparks,
Signature Series Holo Laser,55,Marquesha Davis,New York Liberty,
Signature Series Holo Laser,56,Courtney Williams,Minnesota Lynx,
Signature Series Holo Laser,57,Lauren Jackson,Seattle Storm,
Signature Series Holo Laser,58,Nika Muhl,Seattle Storm,
Signature Series Holo Laser,59,Arike Ogunbowale,Dallas Wings,
Signature Series Holo Laser,60,Jaylyn Sherrod,New York Liberty,
Signature Series Holo Laser,61,Betnijah Laney-Hamilton,New York Liberty,
Signature Series Holo Laser,62,Aaliyah Edwards,Washington Mystics,
Signature Series Holo Laser,63,Cheryl Miller,Phoenix Mercury,
Signature Series Holo Laser,64,Rebekkah Brunson,Minnesota Lynx,
Signature Series Holo Laser,65,Shakira Austin,Washington Mystics,
Signature Series Lava,1,Ticha Penicheiro,Sacramento Monarchs,
Signature Series Lava,2,Nyara Sabally,New York Liberty,
Signature Series Lava,3,Alanna Smith,Minnesota Lynx,
Signature Series Lava,4,Natasha Howard,Indiana Fever,
Signature Series Lava,5,Crystal Dangerfield,Los Angeles Sparks,
Signature Series Lava,6,Erica Wheeler,Seattle Storm,
Signature Series Lava,7,Alysha Clark,Seattle Storm,
Signature Series Lava,8,Alyssa Thomas,Phoenix Mercury,
Signature Series Lava,9,Kayla McBride,Minnesota Lynx,
Signature Series Lava,10,Diana Taurasi,Phoenix Mercury,
Signature Series Lava,11,Bridget Carleton,Minnesota Lynx,
Signature Series Lava,12,Lexie Hull,Indiana Fever,
Signature Series Lava,13,Aliyah Boston,Indiana Fever,
Signature Series Lava,14,Megan Gustafson,Las Vegas Aces,
Signature Series Lava,15,Maya Moore,Minnesota Lynx,
Signature Series Lava,16,Brittney Griner,Atlanta Dream,
Signature Series Lava,18,Sydney Colson,Indiana Fever,
Signature Series Lava,19,Cheryl Ford,Detroit Shock,
Signature Series Lava,20,Sue Bird,Seattle Storm,
Signature Series Lava,21,Jordin Canada,Atlanta Dream,
Signature Series Lava,22,Katie Lou Samuelson,Seattle Storm,
Signature Series Lava,23,Dorka Juhasz,Minnesota Lynx,
Signature Series Lava,24,Chelsea Gray,Las Vegas Aces,
Signature Series Lava,25,Allisha Gray,Atlanta Dream,
Signature Series Lava,26,Tina Charles,Connecticut Sun,
Signature Series Lava,27,Leonie Fiebich,New York Liberty,
Signature Series Lava,28,Ariel Atkins,Chicago Sky,
Signature Series Lava,29,Seimone Augustus,Minnesota Lynx,
Signature Series Lava,31,Brionna Jones,Atlanta Dream,
Signature Series Lava,32,Jackie Young,Las Vegas Aces,
Signature Series Lava,33,Diamond Miller,Minnesota Lynx,
Signature Series Lava,34,Dearica Hamby,Los Angeles Sparks,
Signature Series Lava,35,Grace Berger,Minnesota Lynx,
Signature Series Lava,36,Dana Evans,Las Vegas Aces,
Signature Series Lava,37,Breanna Stewart,New York Liberty,
Signature Series Lava,38,Van Chancellor,Houston Comets,
Signature Series Lava,39,Courtney Vandersloot,Chicago Sky,
Signature Series Lava,40,DeWanna Bonner,Indiana Fever,
Signature Series Lava,41,Jewell Loyd,Las Vegas Aces,
Signature Series Lava,42,Jacy Sheldon,Connecticut Sun,
Signature Series Lava,43,Marina Mabrey,Connecticut Sun,
Signature Series Lava,44,Chennedy Carter,Chicago Sky,
Signature Series Lava,45,Stefanie Dolson,Washington Mystics,
Signature Series Lava,46,Ezi Magbegor,Seattle Storm,
Signature Series Lava,47,Kelsey Mitchell,Indiana Fever,
Signature Series Lava,48,Shey Peddy,Phoenix Mercury,
Signature Series Lava,50,Rickea Jackson,Los Angeles Sparks,
Signature Series Lava,51,Caitlin Clark,Indiana Fever,
Signature Series Lava,52,Satou Sabally,Phoenix Mercury,
Signature Series Lava,53,Angel Reese,Chicago Sky,
Signature Series Lava,54,Alana Beard,Los Angeles Sparks,
Signature Series Lava,55,Marquesha Davis,New York Liberty,
Signature Series Lava,56,Courtney Williams,Minnesota Lynx,
Signature Series Lava,57,Lauren Jackson,Seattle Storm,
Signature Series Lava,58,Nika Muhl,Seattle Storm,
Signature Series Lava,59,Arike Ogunbowale,Dallas Wings,
Signature Series Lava,60,Jaylyn Sherrod,New York Liberty,
Signature Series Lava,61,Betnijah Laney-Hamilton,New York Liberty,
Signature Series Lava,62,Aaliyah Edwards,Washington Mystics,
Signature Series Lava,63,Cheryl Miller,Phoenix Mercury,
Signature Series Lava,64,Rebekkah Brunson,Minnesota Lynx,
Signature Series Orange Laser,1,Ticha Penicheiro,Sacramento Monarchs,15
Signature Series Orange Laser,2,Nyara Sabally,New York Liberty,15
Signature Series Orange Laser,3,Alanna Smith,Minnesota Lynx,15
Signature Series Orange Laser,4,Natasha Howard,Indiana Fever,15
Signature Series Orange Laser,5,Crystal Dangerfield,Los Angeles Sparks,15
Signature Series Orange Laser,6,Erica Wheeler,Seattle Storm,15
Signature Series Orange Laser,7,Alysha Clark,Seattle Storm,15
Signature Series Orange Laser,8,Alyssa Thomas,Phoenix Mercury,15
Signature Series Orange Laser,9,Kayla McBride,Minnesota Lynx,15
Signature Series Orange Laser,10,Diana Taurasi,Phoenix Mercury,15
Signature Series Orange Laser,11,Bridget Carleton,Minnesota Lynx,15
Signature Series Orange Laser,12,Lexie Hull,Indiana Fever,15
Signature Series Orange Laser,13,Aliyah Boston,Indiana Fever,15
Signature Series Orange Laser,14,Megan Gustafson,Las Vegas Aces,15
Signature Series Orange Laser,15,Maya Moore,Minnesota Lynx,15
Signature Series Orange Laser,16,Brittney Griner,Atlanta Dream,15
Signature Series Orange Laser,18,Sydney Colson,Indiana Fever,15
Signature Series Orange Laser,19,Cheryl Ford,Detroit Shock,15
Signature Series Orange Laser,20,Sue Bird,Seattle Storm,15
Signature Series Orange Laser,21,Jordin Canada,Atlanta Dream,15
Signature Series Orange Laser,22,Katie Lou Samuelson,Seattle Storm,15
Signature Series Orange Laser,23,Dorka Juhasz,Minnesota Lynx,15
Signature Series Orange Laser,24,Chelsea Gray,Las Vegas Aces,15
Signature Series Orange Laser,25,Allisha Gray,Atlanta Dream,15
Signature Series Orange Laser,26,Tina Charles,Connecticut Sun,15
Signature Series Orange Laser,27,Leonie Fiebich,New York Liberty,15
Signature Series Orange Laser,28,Ariel Atkins,Chicago Sky,15
Signature Series Orange Laser,29,Seimone Augustus,Minnesota Lynx,15
Signature Series Orange Laser,31,Brionna Jones,Atlanta Dream,15
Signature Series Orange Laser,32,Jackie Young,Las Vegas Aces,15
Signature Series Orange Laser,33,Diamond Miller,Minnesota Lynx,15
Signature Series Orange Laser,34,Dearica Hamby,Los Angeles Sparks,15
Signature Series Orange Laser,35,Grace Berger,Minnesota Lynx,15
Signature Series Orange Laser,36,Dana Evans,Las Vegas Aces,15
Signature Series Orange Laser,37,Breanna Stewart,New York Liberty,15
Signature Series Orange Laser,38,Van Chancellor,Houston Comets,15
Signature Series Orange Laser,39,Courtney Vandersloot,Chicago Sky,15
Signature Series Orange Laser,40,DeWanna Bonner,Indiana Fever,15
Signature Series Orange Laser,41,Jewell Loyd,Las Vegas Aces,15
Signature Series Orange Laser,42,Jacy Sheldon,Connecticut Sun,15
Signature Series Orange Laser,43,Marina Mabrey,Connecticut Sun,15
Signature Series Orange Laser,44,Chennedy Carter,Chicago Sky,15
Signature Series Orange Laser,45,Stefanie Dolson,Washington Mystics,15
Signature Series Orange Laser,46,Ezi Magbegor,Seattle Storm,15
Signature Series Orange Laser,47,Kelsey Mitchell,Indiana Fever,15
Signature Series Orange Laser,48,Shey Peddy,Phoenix Mercury,15
Signature Series Orange Laser,50,Rickea Jackson,Los Angeles Sparks,15
Signature Series Orange Laser,51,Caitlin Clark,Indiana Fever,15
Signature Series Orange Laser,52,Satou Sabally,Phoenix Mercury,15
Signature Series Orange Laser,53,Angel Reese,Chicago Sky,15
Signature Series Orange Laser,54,Alana Beard,Los Angeles Sparks,15
Signature Series Orange Laser,55,Marquesha Davis,New York Liberty,15
Signature Series Orange Laser,56,Courtney Williams,Minnesota Lynx,15
Signature Series Orange Laser,57,Lauren Jackson,Seattle Storm,15
Signature Series Orange Laser,58,Nika Muhl,Seattle Storm,15
Signature Series Orange Laser,59,Arike Ogunbowale,Dallas Wings,15
Signature Series Orange Laser,60,Jaylyn Sherrod,New York Liberty,15
Signature Series Orange Laser,61,Betnijah Laney-Hamilton,New York Liberty,15
Signature Series Orange Laser,62,Aaliyah Edwards,Washington Mystics,15
Signature Series Orange Laser,63,Cheryl Miller,Phoenix Mercury,15
Signature Series Orange Laser,64,Rebekkah Brunson,Minnesota Lynx,15
Tunnel Vision,1,Caitlin Clark,Indiana Fever,
Tunnel Vision,2,Sophie Cunningham,Indiana Fever,
Tunnel Vision,3,Kelsey Plum,Los Angeles Sparks,
Tunnel Vision,4,Arike Ogunbowale,Dallas Wings,
Tunnel Vision,5,DiJonai Carrington,Dallas Wings,
Tunnel Vision,6,Breanna Stewart,New York Liberty,
Tunnel Vision,7,Skylar Diggins,Seattle Storm,
Tunnel Vision,8,Cameron Brink,Los Angeles Sparks,
Tunnel Vision,9,Angel Reese,Chicago Sky,
Tunnel Vision,10,Sabrina Ionescu,New York Liberty,
Tunnel Vision,11,Sydney Colson,Indiana Fever,
Tunnel Vision,12,Rickea Jackson,Los Angeles Sparks,
Tunnel Vision,13,A'ja Wilson,Las Vegas Aces,
Tunnel Vision,14,Nika Muhl,Seattle Storm,
Tunnel Vision,15,Veronica Burton,Golden State Valkyries,
Tunnel Vision Diamond,1,Caitlin Clark,Indiana Fever,
Tunnel Vision Diamond,2,Sophie Cunningham,Indiana Fever,
Tunnel Vision Diamond,3,Kelsey Plum,Los Angeles Sparks,
Tunnel Vision Diamond,4,Arike Ogunbowale,Dallas Wings,
Tunnel Vision Diamond,5,DiJonai Carrington,Dallas Wings,
Tunnel Vision Diamond,6,Breanna Stewart,New York Liberty,
Tunnel Vision Diamond,7,Skylar Diggins,Seattle Storm,
Tunnel Vision Diamond,8,Cameron Brink,Los Angeles Sparks,
Tunnel Vision Diamond,9,Angel Reese,Chicago Sky,
Tunnel Vision Diamond,10,Sabrina Ionescu,New York Liberty,
Tunnel Vision Diamond,11,Sydney Colson,Indiana Fever,
Tunnel Vision Diamond,12,Rickea Jackson,Los Angeles Sparks,
Tunnel Vision Diamond,13,A'ja Wilson,Las Vegas Aces,
Tunnel Vision Diamond,14,Nika Muhl,Seattle Storm,
Tunnel Vision Diamond,15,Veronica Burton,Golden State Valkyries,
Tunnel Vision Green Fireworks,1,Caitlin Clark,Indiana Fever,399
Tunnel Vision Green Fireworks,2,Sophie Cunningham,Indiana Fever,399
Tunnel Vision Green Fireworks,3,Kelsey Plum,Los Angeles Sparks,399
