Card Set,Card Number,Athlete,Team,Sequence
Signatures Prizms Mojo,15,Betnijah Laney-Hamilton,New York Liberty,/25
Signatures Prizms Mojo,16,Kamilla Cardoso,Chicago Sky,/25
Signatures Prizms Mojo,17,Lou Lopez Senechal,Dallas Wings,/25
Signatures Prizms Mojo,18,Courtney Williams,Minnesota Lynx,/25
Signatures Prizms Mojo,19,Jackie Young,Las Vegas Aces,/25
Signatures Prizms Mojo,20,Alysha Clark,Las Vegas Aces,/25
Signatures Prizms Mojo,24,Caitlin Clark,Indiana Fever,/25
Signatures Prizms Mojo,25,A'ja Wilson,Las Vegas Aces,/25
Signatures Prizms Mojo,26,Alana Beard,Los Angeles Sparks,/25
Signatures Prizms Mojo,27,Breanna Stewart,New York Liberty,/25
Signatures Prizms Mojo,28,Nneka Ogwumike,Seattle Storm,/25
Signatures Prizms Mojo,29,Brittney Sykes,Washington Mystics,/25
Signatures Prizms Mojo,30,Jacy Sheldon,Dallas Wings,/25
Signatures Prizms Mojo,32,Zia Cooke,Los Angeles Sparks,/25
Signatures Prizms Mojo,34,Katie Lou Samuelson,Indiana Fever,/25
Signatures Prizms Mojo,35,Angel Reese,Chicago Sky,/25
Signatures Prizms Mojo,36,Jordin Canada,Atlanta Dream,/25
Signatures Prizms Mojo,37,Marina Mabrey,Connecticut Sun,/25
Signatures Prizms Mojo,38,Aaliyah Edwards,Washington Mystics,/25
Signatures Prizms Mojo,39,Sophie Cunningham,Phoenix Mercury,/25
Signatures Prizms Mojo,40,Marquesha Davis,New York Liberty,/25
Signatures Prizms Purple,1,DiJonai Carrington,Connecticut Sun,/49
Signatures Prizms Purple,2,Sheryl Swoopes,Houston Comets,/49
Signatures Prizms Purple,3,Erica Wheeler,Indiana Fever,/49
Signatures Prizms Purple,5,Natasha Cloud,Phoenix Mercury,/49
Signatures Prizms Purple,6,Katie Douglas,Indiana Fever,/49
Signatures Prizms Purple,7,Gabby Williams,Seattle Storm,/49
Signatures Prizms Purple,9,Nyara Sabally,New York Liberty,/49
Signatures Prizms Purple,10,Maddy Siegrist,Dallas Wings,/49
Signatures Prizms Purple,11,Rickea Jackson,Los Angeles Sparks,/49
Signatures Prizms Purple,13,Diana Taurasi,Phoenix Mercury,/49
Signatures Prizms Purple,14,Cameron Brink,Los Angeles Sparks,/49
Signatures Prizms Purple,15,Betnijah Laney-Hamilton,New York Liberty,/49
Signatures Prizms Purple,16,Kamilla Cardoso,Chicago Sky,/49
Signatures Prizms Purple,17,Lou Lopez Senechal,Dallas Wings,/49
Signatures Prizms Purple,18,Courtney Williams,Minnesota Lynx,/49
Signatures Prizms Purple,19,Jackie Young,Las Vegas Aces,/49
Signatures Prizms Purple,20,Alysha Clark,Las Vegas Aces,/49
Signatures Prizms Purple,24,Caitlin Clark,Indiana Fever,/49
Signatures Prizms Purple,25,A'ja Wilson,Las Vegas Aces,/49
Signatures Prizms Purple,26,Alana Beard,Los Angeles Sparks,/49
Signatures Prizms Purple,27,Breanna Stewart,New York Liberty,/49
Signatures Prizms Purple,28,Nneka Ogwumike,Seattle Storm,/49
Signatures Prizms Purple,29,Brittney Sykes,Washington Mystics,/49
Signatures Prizms Purple,30,Jacy Sheldon,Dallas Wings,/49
Signatures Prizms Purple,32,Zia Cooke,Los Angeles Sparks,/49
Signatures Prizms Purple,35,Angel Reese,Chicago Sky,/49
Signatures Prizms Purple,36,Jordin Canada,Atlanta Dream,/49
Signatures Prizms Purple,37,Marina Mabrey,Connecticut Sun,/49
Signatures Prizms Purple,39,Sophie Cunningham,Phoenix Mercury,/49
Signatures Prizms Purple,40,Marquesha Davis,New York Liberty,/49
Signatures Prizms Red,1,DiJonai Carrington,Connecticut Sun,/99
Signatures Prizms Red,2,Sheryl Swoopes,Houston Comets,/99
Signatures Prizms Red,3,Erica Wheeler,Indiana Fever,/99
Signatures Prizms Red,5,Natasha Cloud,Phoenix Mercury,/99
Signatures Prizms Red,6,Katie Douglas,Indiana Fever,/99
Signatures Prizms Red,7,Gabby Williams,Seattle Storm,/99
Signatures Prizms Red,9,Nyara Sabally,New York Liberty,/99
Signatures Prizms Red,13,Diana Taurasi,Phoenix Mercury,/99
Signatures Prizms Red,15,Betnijah Laney-Hamilton,New York Liberty,/99
Signatures Prizms Red,16,Kamilla Cardoso,Chicago Sky,/99
Signatures Prizms Red,17,Lou Lopez Senechal,Dallas Wings,/99
Signatures Prizms Red,18,Courtney Williams,Minnesota Lynx,/99
Signatures Prizms Red,19,Jackie Young,Las Vegas Aces,/99
Signatures Prizms Red,20,Alysha Clark,Las Vegas Aces,/99
Signatures Prizms Red,24,Caitlin Clark,Indiana Fever,/99
Signatures Prizms Red,26,Alana Beard,Los Angeles Sparks,/99
Signatures Prizms Red,28,Nneka Ogwumike,Seattle Storm,/99
Signatures Prizms Red,29,Brittney Sykes,Washington Mystics,/99
Signatures Prizms Red,30,Jacy Sheldon,Dallas Wings,/99
Signatures Prizms Red,32,Zia Cooke,Los Angeles Sparks,/99
Signatures Prizms Red,34,Katie Lou Samuelson,Indiana Fever,/99
Signatures Prizms Red,35,Angel Reese,Chicago Sky,/99
Signatures Prizms Red,36,Jordin Canada,Atlanta Dream,/99
Signatures Prizms Red,37,Marina Mabrey,Connecticut Sun,/99
Signatures Prizms Red,39,Sophie Cunningham,Phoenix Mercury,/99
Signatures Prizms Red,40,Marquesha Davis,New York Liberty,/99
Signatures Prizms Teal,1,DiJonai Carrington,Connecticut Sun,/35
Signatures Prizms Teal,2,Sheryl Swoopes,Houston Comets,/35
Signatures Prizms Teal,3,Erica Wheeler,Indiana Fever,/35
Signatures Prizms Teal,5,Natasha Cloud,Phoenix Mercury,/35
Signatures Prizms Teal,6,Katie Douglas,Indiana Fever,/35
Signatures Prizms Teal,7,Gabby Williams,Seattle Storm,/35
Signatures Prizms Teal,9,Nyara Sabally,New York Liberty,/35
Signatures Prizms Teal,10,Maddy Siegrist,Dallas Wings,/35
Signatures Prizms Teal,11,Rickea Jackson,Los Angeles Sparks,/35
Signatures Prizms Teal,13,Diana Taurasi,Phoenix Mercury,/35
Signatures Prizms Teal,14,Cameron Brink,Los Angeles Sparks,/35
Signatures Prizms Teal,15,Betnijah Laney-Hamilton,New York Liberty,/35
Signatures Prizms Teal,16,Kamilla Cardoso,Chicago Sky,/35
Signatures Prizms Teal,17,Lou Lopez Senechal,Dallas Wings,/35
Signatures Prizms Teal,18,Courtney Williams,Minnesota Lynx,/35
Signatures Prizms Teal,19,Jackie Young,Las Vegas Aces,/35
Signatures Prizms Teal,20,Alysha Clark,Las Vegas Aces,/35
Signatures Prizms Teal,24,Caitlin Clark,Indiana Fever,/35
Signatures Prizms Teal,25,A'ja Wilson,Las Vegas Aces,/35
Signatures Prizms Teal,26,Alana Beard,Los Angeles Sparks,/35
Signatures Prizms Teal,27,Breanna Stewart,New York Liberty,/35
Signatures Prizms Teal,28,Nneka Ogwumike,Seattle Storm,/35
Signatures Prizms Teal,29,Brittney Sykes,Washington Mystics,/35
Signatures Prizms Teal,30,Jacy Sheldon,Dallas Wings,/35
Signatures Prizms Teal,32,Zia Cooke,Los Angeles Sparks,/35
Signatures Prizms Teal,34,Katie Lou Samuelson,Indiana Fever,/35
Signatures Prizms Teal,35,Angel Reese,Chicago Sky,/35
Signatures Prizms Teal,36,Jordin Canada,Atlanta Dream,/35
Signatures Prizms Teal,37,Marina Mabrey,Connecticut Sun,/35
Signatures Prizms Teal,38,Aaliyah Edwards,Washington Mystics,/35
Signatures Prizms Teal,39,Sophie Cunningham,Phoenix Mercury,/35
Signatures Prizms Teal,40,Marquesha Davis,New York Liberty,/35
Signatures Prizms White Sparkle,1,DiJonai Carrington,Connecticut Sun,1/1
Signatures Prizms White Sparkle,2,Sheryl Swoopes,Houston Comets,1/1
Signatures Prizms White Sparkle,3,Erica Wheeler,Indiana Fever,1/1
Signatures Prizms White Sparkle,5,Natasha Cloud,Phoenix Mercury,1/1
Signatures Prizms White Sparkle,6,Katie Douglas,Indiana Fever,1/1
Signatures Prizms White Sparkle,7,Gabby Williams,Seattle Storm,1/1
Signatures Prizms White Sparkle,9,Nyara Sabally,New York Liberty,1/1
Signatures Prizms White Sparkle,10,Maddy Siegrist,Dallas Wings,1/1
Signatures Prizms White Sparkle,11,Rickea Jackson,Los Angeles Sparks,1/1
Signatures Prizms White Sparkle,13,Diana Taurasi,Phoenix Mercury,1/1
Signatures Prizms White Sparkle,14,Cameron Brink,Los Angeles Sparks,1/1
Signatures Prizms White Sparkle,15,Betnijah Laney-Hamilton,New York Liberty,1/1
Signatures Prizms White Sparkle,16,Kamilla Cardoso,Chicago Sky,1/1
Signatures Prizms White Sparkle,17,Lou Lopez Senechal,Dallas Wings,1/1
Signatures Prizms White Sparkle,18,Courtney Williams,Minnesota Lynx,1/1
Signatures Prizms White Sparkle,19,Jackie Young,Las Vegas Aces,1/1
Signatures Prizms White Sparkle,20,Alysha Clark,Las Vegas Aces,1/1
Signatures Prizms White Sparkle,21,Veronica Burton,Connecticut Sun,1/1
Signatures Prizms White Sparkle,22,Nika Muhl,Seattle Storm,1/1
Signatures Prizms White Sparkle,24,Caitlin Clark,Indiana Fever,1/1
Signatures Prizms White Sparkle,25,A'ja Wilson,Las Vegas Aces,1/1
Signatures Prizms White Sparkle,26,Alana Beard,Los Angeles Sparks,1/1
Signatures Prizms White Sparkle,27,Breanna Stewart,New York Liberty,1/1
Signatures Prizms White Sparkle,28,Nneka Ogwumike,Seattle Storm,1/1
Signatures Prizms White Sparkle,29,Brittney Sykes,Washington Mystics,1/1
Signatures Prizms White Sparkle,30,Jacy Sheldon,Dallas Wings,1/1
Signatures Prizms White Sparkle,32,Zia Cooke,Los Angeles Sparks,1/1
Signatures Prizms White Sparkle,34,Katie Lou Samuelson,Indiana Fever,1/1
Signatures Prizms White Sparkle,35,Angel Reese,Chicago Sky,1/1
Signatures Prizms White Sparkle,36,Jordin Canada,Atlanta Dream,1/1
Signatures Prizms White Sparkle,37,Marina Mabrey,Connecticut Sun,1/1
Signatures Prizms White Sparkle,38,Aaliyah Edwards,Washington Mystics,1/1
Signatures Prizms White Sparkle,39,Sophie Cunningham,Phoenix Mercury,1/1
Signatures Prizms White Sparkle,40,Marquesha Davis,New York Liberty,1/1
Throwback Signatures,1,Kelsey Mitchell,Indiana Fever,
Throwback Signatures,3,Allisha Gray,Atlanta Dream,
Throwback Signatures,4,Chelsea Gray,Las Vegas Aces,
Throwback Signatures,5,Rickea Jackson,Los Angeles Sparks,
Throwback Signatures,6,Brionna Jones,Connecticut Sun,
Throwback Signatures,7,Jacy Sheldon,Dallas Wings,
Throwback Signatures,9,DeWanna Bonner,Connecticut Sun,
Throwback Signatures,10,Brittney Griner,Phoenix Mercury,
Throwback Signatures,11,Cheryl Ford,Detroit Shock,
Throwback Signatures,12,Elena Delle Donne,Washington Mystics,
Throwback Signatures,13,Lexie Hull,Indiana Fever,
Throwback Signatures,14,Natasha Howard,Dallas Wings,
Throwback Signatures,15,Ruthie Bolton,Sacramento Monarchs,
Throwback Signatures,16,Ticha Penicheiro,Sacramento Monarchs,
Throwback Signatures,17,Courtney Vandersloot,New York Liberty,
Throwback Signatures,18,Jewell Loyd,Seattle Storm,
Throwback Signatures,19,Tamika Catchings,Indiana Fever,
Throwback Signatures,20,Angel McCoughtry,Atlanta Dream,
Throwback Signatures,21,Lisa Leslie,Los Angeles Sparks,
Throwback Signatures,22,Lauren Jackson,Seattle Storm,
Throwback Signatures,23,Marine Johannes,New York Liberty,
Throwback Signatures,24,Sydney Colson,Las Vegas Aces,
Throwback Signatures,25,Cameron Brink,Los Angeles Sparks,
Throwback Signatures,26,Caitlin Clark,Indiana Fever,
Throwback Signatures,27,Angel Reese,Chicago Sky,
Throwback Signatures,28,Maya Moore,Minnesota Lynx,
Throwback Signatures,29,Yolanda Griffith,Sacramento Monarchs,
Throwback Signatures,30,Tina Charles,Atlanta Dream,
Throwback Signatures,31,Diamond Miller,Minnesota Lynx,
Throwback Signatures,32,Dana Evans,Chicago Sky,
Throwback Signatures,33,Napheesa Collier,Minnesota Lynx,
Throwback Signatures,34,Teresa Edwards,Minnesota Lynx,
Throwback Signatures,35,Cynthia Cooper-Dyke,Houston Comets,
Throwback Signatures,36,Shey Peddy,Phoenix Mercury,
Throwback Signatures,37,Chiney Ogwumike,Los Angeles Sparks,
Throwback Signatures,38,Aliyah Boston,Indiana Fever,
Throwback Signatures,39,Sue Bird,Seattle Storm,
Throwback Signatures Prizms Blue,1,Kelsey Mitchell,Indiana Fever,/75
Throwback Signatures Prizms Blue,3,Allisha Gray,Atlanta Dream,/75
Throwback Signatures Prizms Blue,4,Chelsea Gray,Las Vegas Aces,/75
Throwback Signatures Prizms Blue,5,Rickea Jackson,Los Angeles Sparks,/75
Throwback Signatures Prizms Blue,6,Brionna Jones,Connecticut Sun,/75
Throwback Signatures Prizms Blue,7,Jacy Sheldon,Dallas Wings,/75
Throwback Signatures Prizms Blue,9,DeWanna Bonner,Connecticut Sun,/75
Throwback Signatures Prizms Blue,10,Brittney Griner,Phoenix Mercury,/75
Throwback Signatures Prizms Blue,11,Cheryl Ford,Detroit Shock,/75
Throwback Signatures Prizms Blue,12,Elena Delle Donne,Washington Mystics,/75
Throwback Signatures Prizms Blue,13,Lexie Hull,Indiana Fever,/75
Throwback Signatures Prizms Blue,14,Natasha Howard,Dallas Wings,/75
Throwback Signatures Prizms Blue,15,Ruthie Bolton,Sacramento Monarchs,/75
Throwback Signatures Prizms Blue,16,Ticha Penicheiro,Sacramento Monarchs,/75
Throwback Signatures Prizms Blue,17,Courtney Vandersloot,New York Liberty,/75
Throwback Signatures Prizms Blue,18,Jewell Loyd,Seattle Storm,/75
Throwback Signatures Prizms Blue,19,Tamika Catchings,Indiana Fever,/75
Throwback Signatures Prizms Blue,20,Angel McCoughtry,Atlanta Dream,/75
Throwback Signatures Prizms Blue,21,Lisa Leslie,Los Angeles Sparks,/75
Throwback Signatures Prizms Blue,22,Lauren Jackson,Seattle Storm,/75
Throwback Signatures Prizms Blue,23,Marine Johannes,New York Liberty,/75
Throwback Signatures Prizms Blue,24,Sydney Colson,Las Vegas Aces,/75
Throwback Signatures Prizms Blue,25,Cameron Brink,Los Angeles Sparks,/75
Throwback Signatures Prizms Blue,26,Caitlin Clark,Indiana Fever,/75
Throwback Signatures Prizms Blue,27,Angel Reese,Chicago Sky,/75
Throwback Signatures Prizms Blue,28,Maya Moore,Minnesota Lynx,/75
Throwback Signatures Prizms Blue,29,Yolanda Griffith,Sacramento Monarchs,/75
Throwback Signatures Prizms Blue,30,Tina Charles,Atlanta Dream,/75
Throwback Signatures Prizms Blue,31,Diamond Miller,Minnesota Lynx,/75
Throwback Signatures Prizms Blue,32,Dana Evans,Chicago Sky,/75
Throwback Signatures Prizms Blue,33,Napheesa Collier,Minnesota Lynx,/75
Throwback Signatures Prizms Blue,34,Teresa Edwards,Minnesota Lynx,/75
Throwback Signatures Prizms Blue,35,Cynthia Cooper-Dyke,Houston Comets,/75
Throwback Signatures Prizms Blue,36,Shey Peddy,Phoenix Mercury,/75
Throwback Signatures Prizms Blue,37,Chiney Ogwumike,Los Angeles Sparks,/75
Throwback Signatures Prizms Blue,38,Aliyah Boston,Indiana Fever,/75
Throwback Signatures Prizms Blue,39,Sue Bird,Seattle Storm,/75
Throwback Signatures Prizms Gold,1,Kelsey Mitchell,Indiana Fever,/10
Throwback Signatures Prizms Gold,2,Nika Muhl,Seattle Storm,/10
Throwback Signatures Prizms Gold,3,Allisha Gray,Atlanta Dream,/10
Throwback Signatures Prizms Gold,4,Chelsea Gray,Las Vegas Aces,/10
Throwback Signatures Prizms Gold,5,Rickea Jackson,Los Angeles Sparks,/10
Throwback Signatures Prizms Gold,6,Brionna Jones,Connecticut Sun,/10
Throwback Signatures Prizms Gold,7,Jacy Sheldon,Dallas Wings,/10
Throwback Signatures Prizms Gold,9,DeWanna Bonner,Connecticut Sun,/10
Throwback Signatures Prizms Gold,10,Brittney Griner,Phoenix Mercury,/10
Throwback Signatures Prizms Gold,11,Cheryl Ford,Detroit Shock,/10
Throwback Signatures Prizms Gold,12,Elena Delle Donne,Washington Mystics,/10
Throwback Signatures Prizms Gold,13,Lexie Hull,Indiana Fever,/10
Throwback Signatures Prizms Gold,14,Natasha Howard,Dallas Wings,/10
Throwback Signatures Prizms Gold,15,Ruthie Bolton,Sacramento Monarchs,/10
Throwback Signatures Prizms Gold,16,Ticha Penicheiro,Sacramento Monarchs,/10
Throwback Signatures Prizms Gold,17,Courtney Vandersloot,New York Liberty,/10
Throwback Signatures Prizms Gold,18,Jewell Loyd,Seattle Storm,/10
Throwback Signatures Prizms Gold,19,Tamika Catchings,Indiana Fever,/10
Throwback Signatures Prizms Gold,20,Angel McCoughtry,Atlanta Dream,/10
Throwback Signatures Prizms Gold,21,Lisa Leslie,Los Angeles Sparks,/10
Throwback Signatures Prizms Gold,22,Lauren Jackson,Seattle Storm,/10
Throwback Signatures Prizms Gold,23,Marine Johannes,New York Liberty,/10
Throwback Signatures Prizms Gold,24,Sydney Colson,Las Vegas Aces,/10
Throwback Signatures Prizms Gold,25,Cameron Brink,Los Angeles Sparks,/10
Throwback Signatures Prizms Gold,26,Caitlin Clark,Indiana Fever,/10
Throwback Signatures Prizms Gold,27,Angel Reese,Chicago Sky,/10
Throwback Signatures Prizms Gold,28,Maya Moore,Minnesota Lynx,/10
Throwback Signatures Prizms Gold,29,Yolanda Griffith,Sacramento Monarchs,/10
Throwback Signatures Prizms Gold,30,Tina Charles,Atlanta Dream,/10
Throwback Signatures Prizms Gold,31,Diamond Miller,Minnesota Lynx,/10
Throwback Signatures Prizms Gold,32,Dana Evans,Chicago Sky,/10
Throwback Signatures Prizms Gold,33,Napheesa Collier,Minnesota Lynx,/10
Throwback Signatures Prizms Gold,34,Teresa Edwards,Minnesota Lynx,/10
Throwback Signatures Prizms Gold,35,Cynthia Cooper-Dyke,Houston Comets,/10
Throwback Signatures Prizms Gold,36,Shey Peddy,Phoenix Mercury,/10
Throwback Signatures Prizms Gold,37,Chiney Ogwumike,Los Angeles Sparks,/10
Throwback Signatures Prizms Gold,38,Aliyah Boston,Indiana Fever,/10
Throwback Signatures Prizms Gold,39,Sue Bird,Seattle Storm,/10
Throwback Signatures Prizms Gold Vinyl,1,Kelsey Mitchell,Indiana Fever,1/1
Throwback Signatures Prizms Gold Vinyl,2,Nika Muhl,Seattle Storm,1/1
Throwback Signatures Prizms Gold Vinyl,3,Allisha Gray,Atlanta Dream,1/1
Throwback Signatures Prizms Gold Vinyl,4,Chelsea Gray,Las Vegas Aces,1/1
Throwback Signatures Prizms Gold Vinyl,5,Rickea Jackson,Los Angeles Sparks,1/1
Throwback Signatures Prizms Gold Vinyl,6,Brionna Jones,Connecticut Sun,1/1
Throwback Signatures Prizms Gold Vinyl,7,Jacy Sheldon,Dallas Wings,1/1
Throwback Signatures Prizms Gold Vinyl,8,Kalani Brown,Dallas Wings,1/1
Throwback Signatures Prizms Gold Vinyl,9,DeWanna Bonner,Connecticut Sun,1/1
Throwback Signatures Prizms Gold Vinyl,10,Brittney Griner,Phoenix Mercury,1/1
Throwback Signatures Prizms Gold Vinyl,11,Cheryl Ford,Detroit Shock,1/1
Throwback Signatures Prizms Gold Vinyl,12,Elena Delle Donne,Washington Mystics,1/1
Throwback Signatures Prizms Gold Vinyl,13,Lexie Hull,Indiana Fever,1/1
Throwback Signatures Prizms Gold Vinyl,14,Natasha Howard,Dallas Wings,1/1
Throwback Signatures Prizms Gold Vinyl,15,Ruthie Bolton,Sacramento Monarchs,1/1
Throwback Signatures Prizms Gold Vinyl,16,Ticha Penicheiro,Sacramento Monarchs,1/1
Throwback Signatures Prizms Gold Vinyl,17,Courtney Vandersloot,New York Liberty,1/1
Throwback Signatures Prizms Gold Vinyl,18,Jewell Loyd,Seattle Storm,1/1
Throwback Signatures Prizms Gold Vinyl,19,Tamika Catchings,Indiana Fever,1/1
Throwback Signatures Prizms Gold Vinyl,20,Angel McCoughtry,Atlanta Dream,1/1
Throwback Signatures Prizms Gold Vinyl,21,Lisa Leslie,Los Angeles Sparks,1/1
Throwback Signatures Prizms Gold Vinyl,22,Lauren Jackson,Seattle Storm,1/1
Throwback Signatures Prizms Gold Vinyl,23,Marine Johannes,New York Liberty,1/1
Throwback Signatures Prizms Gold Vinyl,24,Sydney Colson,Las Vegas Aces,1/1
Throwback Signatures Prizms Gold Vinyl,25,Cameron Brink,Los Angeles Sparks,1/1
Throwback Signatures Prizms Gold Vinyl,26,Caitlin Clark,Indiana Fever,1/1
Throwback Signatures Prizms Gold Vinyl,27,Angel Reese,Chicago Sky,1/1
Throwback Signatures Prizms Gold Vinyl,28,Maya Moore,Minnesota Lynx,1/1
Throwback Signatures Prizms Gold Vinyl,29,Yolanda Griffith,Sacramento Monarchs,1/1
Throwback Signatures Prizms Gold Vinyl,30,Tina Charles,Atlanta Dream,1/1
Throwback Signatures Prizms Gold Vinyl,31,Diamond Miller,Minnesota Lynx,1/1
Throwback Signatures Prizms Gold Vinyl,32,Dana Evans,Chicago Sky,1/1
Throwback Signatures Prizms Gold Vinyl,33,Napheesa Collier,Minnesota Lynx,1/1
Throwback Signatures Prizms Gold Vinyl,34,Teresa Edwards,Minnesota Lynx,1/1
Throwback Signatures Prizms Gold Vinyl,35,Cynthia Cooper-Dyke,Houston Comets,1/1
Throwback Signatures Prizms Gold Vinyl,36,Shey Peddy,Phoenix Mercury,1/1
Throwback Signatures Prizms Gold Vinyl,37,Chiney Ogwumike,Los Angeles Sparks,1/1
Throwback Signatures Prizms Gold Vinyl,38,Aliyah Boston,Indiana Fever,1/1
Throwback Signatures Prizms Gold Vinyl,39,Sue Bird,Seattle Storm,1/1
Throwback Signatures Prizms Green,1,Kelsey Mitchell,Indiana Fever,
Throwback Signatures Prizms Green,3,Allisha Gray,Atlanta Dream,
Throwback Signatures Prizms Green,4,Chelsea Gray,Las Vegas Aces,
Throwback Signatures Prizms Green,5,Rickea Jackson,Los Angeles Sparks,
Throwback Signatures Prizms Green,6,Brionna Jones,Connecticut Sun,
Throwback Signatures Prizms Green,7,Jacy Sheldon,Dallas Wings,
Throwback Signatures Prizms Green,9,DeWanna Bonner,Connecticut Sun,
Throwback Signatures Prizms Green,10,Brittney Griner,Phoenix Mercury,
Throwback Signatures Prizms Green,11,Cheryl Ford,Detroit Shock,
Throwback Signatures Prizms Green,12,Elena Delle Donne,Washington Mystics,
Throwback Signatures Prizms Green,13,Lexie Hull,Indiana Fever,
Throwback Signatures Prizms Green,14,Natasha Howard,Dallas Wings,
Throwback Signatures Prizms Green,15,Ruthie Bolton,Sacramento Monarchs,
Throwback Signatures Prizms Green,16,Ticha Penicheiro,Sacramento Monarchs,
Throwback Signatures Prizms Green,17,Courtney Vandersloot,New York Liberty,
Throwback Signatures Prizms Green,18,Jewell Loyd,Seattle Storm,
Throwback Signatures Prizms Green,19,Tamika Catchings,Indiana Fever,
Throwback Signatures Prizms Green,20,Angel McCoughtry,Atlanta Dream,
Throwback Signatures Prizms Green,21,Lisa Leslie,Los Angeles Sparks,
Throwback Signatures Prizms Green,22,Lauren Jackson,Seattle Storm,
Throwback Signatures Prizms Green,23,Marine Johannes,New York Liberty,
Throwback Signatures Prizms Green,24,Sydney Colson,Las Vegas Aces,
Throwback Signatures Prizms Green,25,Cameron Brink,Los Angeles Sparks,
Throwback Signatures Prizms Green,26,Caitlin Clark,Indiana Fever,
Throwback Signatures Prizms Green,28,Maya Moore,Minnesota Lynx,
Throwback Signatures Prizms Green,29,Yolanda Griffith,Sacramento Monarchs,
Throwback Signatures Prizms Green,30,Tina Charles,Atlanta Dream,
Throwback Signatures Prizms Green,32,Dana Evans,Chicago Sky,
Throwback Signatures Prizms Green,33,Napheesa Collier,Minnesota Lynx,
Throwback Signatures Prizms Green,34,Teresa Edwards,Minnesota Lynx,
Throwback Signatures Prizms Green,35,Cynthia Cooper-Dyke,Houston Comets,
Throwback Signatures Prizms Green,36,Shey Peddy,Phoenix Mercury,
Throwback Signatures Prizms Green,37,Chiney Ogwumike,Los Angeles Sparks,
Throwback Signatures Prizms Green,38,Aliyah Boston,Indiana Fever,
Throwback Signatures Prizms Green,39,Sue Bird,Seattle Storm,
Throwback Signatures Prizms Green Pulsar,1,Kelsey Mitchell,Indiana Fever,/25
Throwback Signatures Prizms Green Pulsar,3,Allisha Gray,Atlanta Dream,/25
Throwback Signatures Prizms Green Pulsar,4,Chelsea Gray,Las Vegas Aces,/25
Throwback Signatures Prizms Green Pulsar,5,Rickea Jackson,Los Angeles Sparks,/25
Throwback Signatures Prizms Green Pulsar,6,Brionna Jones,Connecticut Sun,/25
Throwback Signatures Prizms Green Pulsar,7,Jacy Sheldon,Dallas Wings,/25
Throwback Signatures Prizms Green Pulsar,9,DeWanna Bonner,Connecticut Sun,/25
Throwback Signatures Prizms Green Pulsar,10,Brittney Griner,Phoenix Mercury,/25
